"ID","Regen_Plot","COUNT.TOTAL","Species","X5yr","X6yr","X7yr","X8yr","X9yr","X10yr","X11yr","X12yr","._sprouts","DBH..cm.","talst_age","tallest_ht_cm","tallest_lastyr_cm"
981,"BTU1300063",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,8,NA,5,124,16
982,"BTU1300063",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,3,NA,5,60,15
983,"BTU1300063",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,6,NA,5,170,10
984,"BTU1300063",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,10,NA,5,130,12
985,"BTU1300063",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,8,NA,5,170,6
986,"BTU1300063",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,6,NA,5,170,10
987,"BTU1300066",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,6,NA,5,147,15
988,"BTU1300067",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,22,NA,5,190,35
989,"BTU1300067",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,20,NA,5,210,27
990,"BTU1300073",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,10,NA,5,230,45
991,"BTU1300076",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,30,"1",NA,260,30
992,"BTU1300076",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,4,"1",NA,250,40
993,"BTU1300076",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA
994,"BTU1300079",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,20,NA,5,230,15
995,"BTU1300079",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,16,NA,5,235,92
996,"BTU1300079",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,1,NA,5,32,12
997,"BTU1300081",1,"CONU4",1,NA,NA,NA,NA,NA,NA,NA,6,NA,5,185,35
998,"BTU1300081",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,20,NA,5,200,6
999,"BTU1300081",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,22,NA,5,130,26
1000,"BTU1300081",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,15,NA,5,170,20
1001,"BTU1300081",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,10,NA,5,200,22
1002,"BTU1300081",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,10,NA,5,230,22
1003,"BTU1300084",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,12,NA,5,226,30
1004,"BTU1300084",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,14,NA,5,300,40
1005,"BTU1300086",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,13,NA,5,270,26
1006,"BTU1300086",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,8,NA,5,230,32
1007,"BTU1300086",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,9,NA,5,235,30
1008,"BTU1300087",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,12,NA,5,110,40
1009,"BTU1300087",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,7,NA,5,240,27
1010,"BTU1300095",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,13,NA,5,215,20
1011,"BTU1300095",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,5,NA,5,155,22
1012,"BTU1300095",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,4,NA,5,146,23
1013,"BTU1300097",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,10,NA,5,245,32
1014,"BTU1300097",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,6,NA,5,200,28
1015,"BTU1300111",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,4,NA,5,44,11
1016,"BTU1300116",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,11,NA,5,130,25
1017,"BTU1300116",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,8,NA,5,110,27
1018,"BTU1300116",1,"LIDE3",1,NA,NA,NA,NA,NA,NA,NA,13,NA,5,115,32
1019,"BTU1300116",1,"CONU4",1,NA,NA,NA,NA,NA,NA,NA,22,NA,5,100,18
1020,"BTU1300128",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,4,NA,5,80,20
1021,"BTU1300128",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,6,NA,5,110,30
1022,"BTU1300156",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,20,NA,5,225,30
1023,"BTU1300157",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,5,NA,5,240,38
1025,"BTU1300161",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,4,NA,5,90,20
1026,"BTU1300161",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,3,NA,5,90,11
1027,"BTU1300161",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,7,NA,5,100,19
1028,"BTU1300161",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,5,"0.3",5,150,24
1029,"BTU1300164",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,10,NA,5,150,20
1032,"DEP0900001",2,"QUKE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,350,27
1033,"DEP0900002",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,135,24
1034,"DEP0900002",6,"QUKE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,320,39
1035,"DEP0900004",2,"QUKE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,138,30
1036,"DEP0900006",1,"CONU4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,25,10
1037,"DEP0900007",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,165,28
1038,"DEP0900009",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,135,19
1039,"DEP0900010",21,"QUCH2",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,225,31
1040,"DEP0900019",4,"QUCH2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,225,25
1041,"DEP0900023",6,"QUCH2",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,250,27
1042,"DEP0900027",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,250,35
1043,"DEP0900028",5,"QUCH2",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,205,35
1044,"DEP0900031",4,"UMCA",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,450,51
1045,"DEP0900031",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,200,34
1046,"DEP0900033",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,235,35
1047,"DEP0900042",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,175,30
1048,"FRD0900013",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,120,32
1050,"FRD0900020",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,100,12
1051,"FRD0900021",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,120,29
1052,"FRD0900023",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,155,27
1053,"FRD0900026",4,"QUCH2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,55,18
1054,"FRD0900028",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,170,40
1055,"FRD0900029",7,"QUCH2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,55,25
1056,"FRD0900035",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,60,28
1057,"FRD0900037",2,"QUKE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,201,32
1058,"FRD0900040",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,165,35
1059,"FRD0900042",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,120,23
1060,"FRD0900043",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,45,5
1061,"FRD0900044",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,33
1062,"FRD0900045",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,135,37
1063,"FRD0900046",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,87,29
1064,"FRD0900047",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,62,12
1065,"FRD0900048",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,82,13
1066,"FRD0900050",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,100,10
1067,"FRD0900053",2,"QUKE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,230,38
1068,"FRD0900055",7,"QUCH2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,130,28
1070,"FRD0900056",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,165,44
1072,"FRD0900057",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,80,15
1073,"FRD0900058",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,350,35
1074,"FRD0900058",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,50,5
1075,"FRD0900059",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,125,38
1076,"FRD0900059",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,300,60
1077,"FRD0900060",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,150,26
1078,"FRD0900061",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,75,20
1079,"FRD0900063",9,"QUCH2",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,145,55
1080,"FRD0900064",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,55,15
1081,"FRD0900065",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,195,28
1082,"FRD0900066",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,126,36
1083,"FRD0900067",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,135,40
1084,"FRD0900069",6,"QUCH2",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,185,37
1085,"FRD0900070",4,"QUCH2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,165,36
1086,"FRD0900071",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,165,70
1087,"FRD0900075",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,45,8
1088,"FRD0900076",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,220,35
1089,"FRD0900077",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,38,7
1090,"FRD0900078",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,130,20
1091,"FRD0900078",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,22
1092,"FRD0900080",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,220,31
1093,"FRD0900082",7,"QUCH2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,149,28
1094,"FRD0900083",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,135,20
1095,"FRD0900084",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,155,45
1096,"FRD0900085",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,115,42
1097,"FRD0900087",9,"QUCH2",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,155,31
1098,"FRD0900088",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,140,22
1099,"FRD0900089",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,110,25
1100,"FRD0900090",5,"QUCH2",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,165,25
1101,"FRD0900091",4,"QUCH2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,146,32
1102,"FRD0900091",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,248,51
1103,"FRD0900092",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,78,34
1104,"FRD0900093",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,95,19
1105,"FRD0900093",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,250,58
1106,"FRD0900097",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,145,22
1107,"FRD0900098",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,230,70
1108,"FRD0900101",4,"QUCH2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,120,28
1109,"FRD0900102",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,112,7
1110,"FRD0900103",11,"QUCH2",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,165,28
1111,"FRD0900105",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,192,37
1112,"FRD0900105",2,"QUKE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,225,42
1113,"FRD0900106",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,290,37
1114,"FRD0900106",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,153,26
1115,"FRD0900107",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,165,30
1116,"FRD0900109",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,212,40
1117,"FRD0900109",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,125,31
1118,"FRD0900110",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,210,55
1119,"FRD0900111",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,43,15
1121,"FRD0900115",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,110,16
1122,"FRD0900117",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,155,36
1123,"FRD0900118",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,145,45
1124,"FRD0900119",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,155,18
1125,"FRD0900120",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,110,48
1126,"FRD0900121",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,165,22
1127,"FRD0900123",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,120,20
1128,"FRD0900124",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,110,29
1129,"FRD0900124",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,320,33
1130,"FRD0900125",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,170,31
1131,"FRD0900125",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,250,40
1132,"FRD0900128",5,"QUCH2",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,95,15
1133,"FRD0900129",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,110,15
1134,"FRD0900130",5,"QUCH2",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,119,19
1135,"FRD0900130",2,"QUKE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,154,39
1136,"FRD0900131",14,"QUCH2",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,163,30
1137,"FRD0900132",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,80,18
1138,"FRD0900132",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,135,27
1139,"FRD0900134",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,95,15
1140,"FRD0900135",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,114,16
1141,"PNP1000031",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,NA,11,114,16
1142,"PNP1000037",2,"LIDE3",NA,NA,NA,NA,NA,NA,2,NA,13,NA,11,95,8
1143,"PNT1000001",14,"ARME",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,90,12
1144,"PNT1000001",2,"LIDE3",1,1,NA,NA,NA,NA,NA,NA,NA,NA,6,54,10
1145,"PNT1000002",1,"CONU4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,30,13
1146,"PNT1000002",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,68,10
1147,"PNT1000003",4,"LIDE3",1,1,2,NA,NA,NA,NA,NA,NA,NA,7,100,12
1148,"PNT1000004",2,"ARME",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,48,17
1149,"PNT1000005",3,"ARME",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,27,3
1150,"PNT1000006",3,"ARME",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,140,26
1151,"PNT1000007",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,80,13
1152,"PNT1000012",2,"QUCH2",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,6,120,10
1153,"PNT1000029",1,"QUCH2",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,11,150,18
1154,"PNT1000036",2,"QUCH2",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,11,85,23
1155,"PNT1000037",7,"QUCH2",1,NA,NA,NA,NA,NA,6,NA,NA,NA,11,110,22
1156,"PNT1000055",1,"ARME",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,87,23
1157,"PNT1000064",4,"ARME",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,73,21
1158,"PNT1000067",1,"QUKE",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,11,130,7
1159,"PNT1000075",3,"ARME",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,47,10
1160,"PNT1000075",1,"LIDE3",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,57,8
1161,"PNT1000078",3,"LIDE3",NA,NA,NA,NA,NA,NA,3,NA,4,NA,11,150,22
1162,"PNT1000078",2,"LIDE3",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,11,125,12
1163,"PNT1000088",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,1,NA,11,100,7
1164,"PNT1000089",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,11,100,10
1165,"PNT1000095",5,"LIDE3",NA,NA,NA,NA,NA,NA,5,NA,5,NA,11,110,9
1166,"PNT1000096",3,"ARME",2,1,NA,NA,NA,NA,NA,NA,NA,NA,6,90,12
1167,"PNT1000096",4,"LIDE3",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,120,12
1168,"PNT1000118",1,"ARME",NA,NA,NA,NA,NA,NA,1,NA,1,NA,3,80,40
1169,"PNT1000125",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,11,NA,11,81,15
1170,"PNT1000135",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,7,NA,11,62,12
1171,"PWR0900023",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,30,10
1172,"PWR0900024",7,"QUCH2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,115,28
1173,"PWR0900024",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,350,75
1174,"PWR0900027",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,90,25
1175,"PWR0900028",1,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1176,"PWR0900029",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,82,14
1177,"PWR0900030",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,150,32
1178,"PWR0900040",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,45,12
1179,"PWR0900042",4,"QUCH2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,60,10
1180,"PWR0900047",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,225,60
1181,"PWR0900048",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,290,38
1182,"PWR0900050",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,112,12
1183,"PWR0900059",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,160,25
1184,"PWR0900061",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,45,9
1185,"PWR0900066",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,113,39
1186,"PWR0900067",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,135,22
1187,"PWR0900068",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,120,30
1188,"PWR0900069",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,140,45
1189,"PWR0900072",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,135,21
1190,"PWR0900074",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,95,24
1191,"PWR0900074",2,"QUKE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,145,44
1192,"PWR0900075",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,190,47
1193,"PWR0900077",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,4
1194,"PWR0900088",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,125,24
1195,"PWR0900088",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,320,50
1196,"PWR0900089",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,160,52
1197,"PWR0900090",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,210,33
1198,"PWR0900090",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,320,85
1199,"PWR0900091",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,150,24
1200,"PWR0900092",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,300,48
1201,"PWR0900097",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,80,15
1202,"PWR0900098",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,30,6
1203,"PWR0900098",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,167,39
1204,"PWR0900114",4,"QUCH2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,45,8
1205,"PWR0900115",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,300,77
1206,"PWR0900118",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,215,48
1207,"PWR0900119",6,"QUCH2",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,230,40
1208,"PWR0900121",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,135,33
1209,"PWR0900122",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,120,14
1210,"PWR0900127",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,220,40
1211,"PWR0900135",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,220,50
1212,"PWR0900136",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,155,36
1213,"PWR0900139",3,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,125,48
1214,"PWR0900140",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,155,38
1215,"PWR0900141",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,150,35
1216,"PWR0900142",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,165,18
1217,"PWR0900144",1,"QUCH2",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,175,60
1218,"PWR0900145",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,110,25
1219,"PWR0900146",6,"QUCH2",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,120,20
1220,"PWR0900148",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,200,65
1221,"PWR0900150",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,65,10
1222,"PWR0900150",4,"QUKE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,30,10
1223,"PWR0900151",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,100,10
1224,"PWR0900152",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,110,18
1225,"PWR0900153",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,120,22
1226,"PWR0900164",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,170,28
1227,"PWR0900165",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,190,20
1228,"PWR0900165",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,400,60
1229,"PWR0900169",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,165,45
1230,"PWR0900169",2,"QUKE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,190,51
1231,"PWR0900170",3,"QUCH2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,240,37
1232,"PWR0900172",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,50,10
1233,"PWR0900172",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,250,14
1234,"PWR0900173",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,110,15
1235,"PWR0900180",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,145,20
1236,"PWR0900180",3,"QUKE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,120,26
1237,"PWR0900187",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,50,10
1238,"PWR0900188",2,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,170,13
1239,"PWR0900188",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,215,43
1240,"PWR0900189",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,90,27
1241,"PWR0900190",NA,"QUCH2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,40,12
1242,"PWR0900197",7,"QUCH2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,150,22
