"ID","Regen_Plot","DBH..cm.","type","Species","X3.yr","X4yr","X5yr","X6yr","X7yr","X8yr","X9yr","X10yr","X11.yr","seed_veg_plant","tallest_ht_cm","tallest_age","tallest_lastyr_cm","number_sprouts","age","possibly_survived_fire"
1557,"ANT1200094","6.2","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",320,17,7,NA,NA,NA
1558,"ANT1200098","6","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1559,"ANT1200098","2.2","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1560,"ANT1200098","4.1","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1561,"ANT1200098","7","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",490,17,10,NA,NA,NA
1562,"ANT1200098","3","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1563,"ANT1200098","3.5","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1564,"ANT1200098","4.5","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1565,"ANT1200098","3","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1566,"ANT1200098","3.2","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1567,"ANT1200098","4.1","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",360,13,9,NA,NA,NA
1568,"ANT1200098","5.5","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1569,"ANT1200098","4.3","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1570,"ANT1200098","6.7","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1571,"ANT1200306","2","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",170,10,9,NA,NA,NA
1572,"ANT1202011","1","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",150,5,20,NA,NA,NA
1573,"ANT1202082","1","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",150,4,25,NA,NA,NA
1574,"BAR1300001","5.5","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",750,28,15,NA,NA,NA
1575,"BAR1300001","4","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1576,"BAR1300001",".3","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",150,16,8,NA,NA,NA
1577,"BAR1300002","6.1","h","QUKE",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",400,35,9,NA,NA,NA
1578,"BAR1300002","1.5","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",205,18,12,NA,NA,NA
1579,"BAR1300004",".1","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",145,19,5,NA,NA,NA
1580,"BAR1300005","1","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",200,22,12,NA,NA,NA
1581,"BAR1300006","4.2","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1582,"BAR1300006","7.3","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",1050,36,15,NA,NA,NA
1583,"BAR1300006","6","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1584,"BAR1300007","1","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1585,"BAR1300007","4.6","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1586,"BAR1300007","4.4","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1587,"BAR1300007","4.2","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1588,"BAR1300007","4.2","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1589,"BAR1300007","4.3","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1590,"BAR1300007","2.7","h","ARME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",400,17,20,NA,NA,NA
1591,"BAR1300007","1.6","h","ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1592,"BAR1300007","4.9","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",480,22,17,NA,NA,NA
1593,"SIM1300008",".5","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,26,NA,NA,NA,NA
1594,"SIM1300008","6.2","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",600,35,20,NA,NA,NA
1595,"SIM1300008","1.2","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,26,NA,NA,NA,NA
1596,"SIM1300008","5.2","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,35,NA,NA,NA,NA
1597,"SIM1300008","7.2","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",550,35,8,NA,NA,NA
1598,"SIM1300008","3","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,27,NA,NA,NA,NA
1599,"SIM1300008","3.8","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",560,35,20,NA,NA,NA
1600,"SIM1300008","2.5","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",300,25,4,NA,NA,NA
1601,"SIM1300034","6.1","h","ARME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1602,"SIM1300034","5.7","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",440,38,8,NA,NA,NA
1603,"SIM1300034","4.4","h","ARME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1604,"SIM1300034","7.4","h","ARME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",700,30,30,NA,NA,NA
1605,"SIM1300068",".8","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,21,NA,NA,NA,NA
1606,"SIM1300068","3.7","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",500,35,22,NA,NA,NA
1607,"SIM1300081","3.5","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,30,NA,NA,NA,NA
1608,"SIM1300081",".1","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,17,NA,NA,NA,NA
1609,"SIM1300081","1.8","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1610,"SIM1300081","6.4","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",950,30,20,NA,NA,NA
1611,"SIM1300081","6.4","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,30,NA,NA,NA,NA
1612,"SIM1300081","1.4","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,18,NA,NA,NA,NA
1613,"SIM1300081","5","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,30,NA,NA,NA,NA
1614,"SIM1300081","2","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1615,"SIM1300081","5.2","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",900,33,30,NA,NA,NA
1616,"SIM1300081","2.7","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1617,"SIM1300081","2.9","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1618,"SIM1300149","2","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,15,NA,NA,NA,NA
1619,"SIM1300149","2.6","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",390,20,20,NA,NA,NA
1620,"SIM1300157","7","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",700,40,20,NA,NA,NA
1621,"SIM1300157","1.5","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,20,NA,NA,NA,NA
1622,"SIM1300168",".1","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",170,22,20,NA,NA,NA
1623,"SIM1300170","4","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",250,23,20,NA,NA,NA
1624,"SIM1300175",".2","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",200,20,14,NA,NA,NA
1625,"CUB1300111","2.3","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,21,NA,NA,NA,NA
1626,"CUB1300111","1.8","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,24,NA,NA,NA,NA
1627,"CUB1300111","5","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",370,25,20,NA,NA,NA
1628,"CUB1300111","2","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",220,23,6,NA,NA,NA
1629,"CUB1300111","4.5","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1630,"CUB1300111","6","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,18,NA,NA,NA,NA
1631,"CUB1300111","2.7","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,15,NA,NA,NA,NA
1632,"CUB1300111","4","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,17,NA,NA,NA,NA
1633,"CUB1300111","4.7","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,27,NA,NA,NA,NA
1634,"CUB1300111","2.5","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,12,NA,NA,NA,NA
1635,"CUB1300111","1.9","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,10,NA,NA,NA,NA
1636,"CUB1300111","5.9","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",420,27,15,NA,NA,NA
1637,"CUB1300111","6","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,18,NA,NA,NA,NA
1638,"CUB1300111","3.5","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",350,28,10,NA,NA,NA
1639,"CUB1300117","3","h","ALNUS",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",250,17,24,NA,NA,NA
1640,"CUB1300125",".9","h","TOCA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",160,14,18,NA,NA,NA
1641,"CUB1300125","1.3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",162,18,3,NA,NA,NA
1642,"CUB1310350","3.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,21,NA,NA,NA,NA
1643,"CUB1310350","7","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",550,32,12,NA,NA,NA
1644,"CUB1310351","4","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",260,16,10,NA,NA,NA
1645,"CUB1310351","3","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,14,NA,NA,NA,NA
1646,"CUB1310351","4.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",400,30,4,NA,NA,NA
1647,"CUB1310351","3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,22,NA,NA,NA,NA
1648,"CUB1310351","2.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,22,NA,NA,NA,NA
1649,"CUB1310378","4","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",360,30,6,NA,NA,NA
1650,"CUB1310378","2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,20,NA,NA,NA,NA
1651,"BTU1300578","4.7","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,30,NA,NA,NA,NA
1652,"BTU1300578","5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",390,30,15,NA,NA,NA
1653,"BTU1300578","3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,23,NA,NA,NA,NA
1654,"BTU1300578","4.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,30,NA,NA,NA,NA
1655,"BTU1300578","1.9","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,19,NA,NA,NA,NA
1656,"BTU1300578","2.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,19,NA,NA,NA,NA
1657,"BTU1300587","2.7","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,14,NA,NA,NA,NA
1658,"BTU1300587","2.8","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,15,NA,NA,NA,NA
1659,"BTU1300587","1.3","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",170,16,5,NA,NA,NA
1660,"BTU1300587","2.7","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",200,22,6,NA,NA,NA
1661,"BTU1300588","5.7","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",270,25,12,NA,NA,NA
1662,"BTU1300588","4.8","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,18,NA,NA,NA,NA
1663,"BTU1300588","2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1664,"BTU1300588","3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",200,30,30,NA,NA,NA
1665,"BTU1300588","3.2","h","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",260,25,13,NA,NA,NA
1666,"BTU1300588","3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,21,NA,NA,NA,NA
1667,"BTU1300592","3","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",260,16,21,NA,NA,NA
1668,"BTU1300596","1.7","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,15,NA,NA,NA,NA
1669,"BTU1300597","4.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",300,30,10,NA,NA,NA
1670,"BTU1300597","1","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,20,NA,NA,NA,NA
1671,"BTU1300597","4.3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,30,NA,NA,NA,NA
1672,"BTU1300602","1","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",180,17,4,NA,NA,NA
1673,"BTU1300602","3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",230,15,10,NA,NA,NA
1674,"BTU1300602","1.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,14,NA,NA,NA,NA
1675,"BTU1300602","1.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,13,NA,NA,NA,NA
1676,"BTU1300603","3.8","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",230,21,10,NA,NA,NA
1677,"BTU1300603","7.3","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",320,26,13,NA,NA,NA
1678,"BTU1300567","1","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,8,NA,NA,NA,NA
1679,"BTU1300567","2","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",230,9,25,NA,NA,NA
1680,"BTU1300567","1.5","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,12,NA,NA,NA,NA
1681,"BTU1300567","1.5","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,13,NA,NA,NA,NA
1682,"BTU1300567","3.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",250,23,11,NA,NA,NA
1683,"BTU1300567","2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,23,NA,NA,NA,NA
1684,"BTU1300567","1","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,16,NA,NA,NA,NA
1685,"BTU1300567","1.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,16,NA,NA,NA,NA
1686,"BTU1300567","3.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,22,NA,NA,NA,NA
1687,"BTU1300567","1","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,9,NA,NA,NA,NA
1688,"BTU1300567",".5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,16,NA,NA,NA,NA
1689,"BTU1300567",".5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,9,NA,NA,NA,NA
1690,"BTU1300567",".5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,9,NA,NA,NA,NA
1691,"BTU1300567","1","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,3,NA,NA,NA,NA
1692,"AMR1300559","6.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",330,30,13,NA,NA,NA
1693,"AMR1300559","4.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,30,NA,NA,NA,NA
1694,"AMR1300559","3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,28,NA,NA,NA,NA
1695,"AMR1300576","5.9","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",290,28,10,NA,NA,NA
1696,"AMR1300576","2.2","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",400,21,20,NA,NA,NA
1697,"AMR1300576","6","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",310,30,10,NA,NA,NA
1698,"AMR1300590","7","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,30,NA,NA,NA,NA
1699,"AMR1300590","1.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,20,NA,NA,NA,NA
1700,"AMR1300590","3.3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,29,NA,NA,NA,NA
1701,"AMR1300590","5.9","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,31,NA,NA,NA,NA
1702,"AMR1300590","5.1","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,33,NA,NA,NA,NA
1703,"AMR1300590","2.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,26,NA,NA,NA,NA
1704,"AMR1300590","6.5","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",380,35,6,NA,NA,NA
1705,"AMR1300638","3.8","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",260,36,5,NA,NA,NA
1706,"AMR1300638","2.1","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,36,NA,NA,NA,NA
1707,"AMR1300685",".8","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",220,22,4,NA,NA,NA
1708,"AMR1300686","7.4","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",300,22,18,NA,NA,NA
1709,"AMR1300689","7.2","c","PICO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1710,"AMR1300689","1","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,16,NA,NA,NA,NA
1711,"AMR1300689","1","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,16,NA,NA,NA,NA
1712,"AMR1300689","3.5","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,22,NA,NA,NA,NA
1713,"AMR1300689","4.9","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,18,NA,NA,NA,NA
1714,"AMR1300689","1","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,16,NA,NA,NA,NA
1715,"AMR1300030","2.5","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,9,NA,NA,NA,NA
1716,"AMR1300030","2","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",200,11,20,NA,NA,NA
1717,"AMR1300030","7.2","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,20,NA,NA,NA,NA
1718,"AMR1300030","7.4","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",700,20,80,NA,NA,NA
1719,"AMR1300030","3.7","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,13,NA,NA,NA,NA
1720,"AMR1300030",".5","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,8,NA,NA,NA,NA
1721,"AMR1300030",".4","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1722,"AMR1300030",".2","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1723,"AMR1300034",".2","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",156,10,11,NA,NA,NA
1724,"AMR1300052",".5","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",150,10,14,NA,NA,NA
1725,"AMR1300069","7","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",580,19,40,NA,NA,NA
1726,"AMR1300069","1","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",150,15,6,NA,NA,NA
1727,"AMR1300069","1.3","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,14,NA,NA,NA,NA
1728,"AMR1300096","4.8","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,21,NA,NA,NA,NA
1729,"AMR1300096","6.6","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",400,25,10,NA,NA,NA
1730,"AMR1300096","2.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,18,NA,NA,NA,NA
1731,"AMR1300096","4.6","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1732,"AMR1300113","5","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",500,15,30,NA,NA,NA
1733,"AMR1300114","6.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",320,18,37,NA,NA,NA
1734,"AMR1300123","6.8","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",244,13,30,NA,NA,NA
1735,"AMR1300123","6.8","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1736,"AMR1300124","1","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,9,NA,NA,NA,NA
1737,"AMR1300124",".8","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,10,NA,NA,NA,NA
1738,"AMR1300124","3.5","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1739,"AMR1300124","6.5","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",300,15,29,NA,NA,NA
1741,"AMR1300142","2.9","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",190,11,10,NA,NA,NA
1742,"AMR1300160","1.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1743,"AMR1300160","4.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,12403,10,NA,NA,NA
1744,"AMR1300387","1","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",160,8,25,NA,NA,NA
1745,"AMR1300396","7","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",300,7,40,NA,NA,NA
1746,"AMR1300396","1.7","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",168,8,30,NA,NA,NA
1747,"AMR1300404","6","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",310,16,13,NA,NA,NA
1748,"AMR1300412","3","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1749,"AMR1300412","7","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,18,NA,NA,NA,NA
1750,"AMR1300412","4","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,15,NA,NA,NA,NA
1751,"AMR1300438","1","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",150,12,10,NA,NA,NA
1752,"AMR1300441","3.3","c","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",200,9,20,NA,NA,NA
1753,"AMR1300444","1.2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,7,NA,NA,NA,NA
1754,"AMR1300446","1.5","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,16,NA,NA,NA,NA
1755,"AMR1300446","2","c","PICO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,11,NA,NA,NA,NA
1756,"CUB1300102","4.5","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,20,NA,NA,NA,NA
1757,"CUB1300102","1.3","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",190,12,28,NA,NA,NA
1758,"CUB1300102","4.8","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",350,19,35,NA,NA,NA
1759,"CUB1300161","2.6","c","PILA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",168,18,10,NA,NA,NA
1760,"CUB1300258","4","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",140,14,9,NA,NA,NA
1761,"CUB1300258","4","c","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,14,NA,NA,NA,NA
1762,"CUB1300282","3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,14,NA,NA,NA,NA
1763,"CUB1300282","4","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",280,19,20,NA,NA,NA
1764,"CUB1300282","6","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",330,20,4,NA,NA,NA
1766,"CUB1300340","3","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,12,NA,NA,NA,NA
